Motivo;Severidade;Duração
Interrupção na transmissão provocada por queda de energia, que atingiu o anel e afetou 110 sites de acesso da cidade e região;0.5586552144097414;167.46389884367386
Falha na infraestrutura ocasionada por interrupção de energia, que atingiu o hub e afetou 127 sites de acesso da cidade e região;4.645384318792575;118.96413165031787
Interrupção na transmissão provocada por interrupção de fibra ótica, simples rompimento na rede regional no segmento agregador da cidade fortaleza no provedor B, Rompimento nos trecho entre os trechos ['span7'];5.388676487609983;98.91776722299875
Instabilidade na infraestrutura devido a queda de energia, que atingiu o anel e afetou 21 sites de acesso da cidade e região;0.09650359885670845;117.37749599154702
Falha operacional causada por vandalismo de roteador;0.5006344153046767;143.17565799094925
Problema operacional devido a interrupção de equipamento;0.00432892869099899;159.66654220716245
Falha na transmissão ocasionada por paralisação de fibra ótica, simples rompimento na rede longa distancia no segmento hub da cidade aracaju no provedor D, Rompimento nos trecho entre os trechos ['span6'];2.203868554858297;106.86676936649489
Interrupção operacional provocada por vandalismo de fibra ótica, triplo rompimento na rede longa distancia no segmento agregador da cidade florianopolis no provedor C, Rompimento nos trecho entre os trechos ['span9', 'span7', 'span5'];3.4774434922862687;330.9798877405145
Instabilidade na transmissão devido a suspensão de roteador;2.1275088651390877;322.50362704951345
Problema na infraestrutura ocasionada por vandalismo de roteador;9.220147505054673;332.0666283627773
Instabilidade na transmissão causada por suspensão de fibra ótica, duplo rompimento na rede regional no segmento agregador da cidade aracaju no provedor D, Rompimento nos trecho entre os trechos ['span8', 'span9'];5.540183340094613;211.79055525686607
Interrupção na infraestrutura ocasionada por queda de fibra ótica, simples rompimento na rede metropolitana no segmento anel da cidade vitoria no provedor A, Rompimento nos trecho entre os trechos ['span3'];3.954128916807101;112.23287472108504
Falha na transmissão ocasionada por suspensão de climatização, que atingiu o repetidor e afetou 157 sites de acesso da cidade e região;0.11913410860024298;301.40639981820993
Instabilidade na infraestrutura ocasionada por suspensão de fibra ótica, duplo rompimento na rede longa distancia no segmento abordagem da cidade campo grande no provedor C, Rompimento nos trecho entre os trechos ['span7', 'span8'];3.1460167070036604;208.01291488288715
Instabilidade operacional ocasionada por suspensão de fibra ótica, triplo rompimento na rede regional no segmento repetidor da cidade aracaju no provedor A, Rompimento nos trecho entre os trechos ['span6', 'span1', 'span1'];6.832050470593451;308.37563492737985
Falha operacional provocada por suspensão de energia, que atingiu o abordagem e afetou 126 sites de acesso da cidade e região;3.3655835280715443;144.36074623797788
Falha na infraestrutura devido a paralisação de energia, que atingiu o repetidor e afetou 67 sites de acesso da cidade e região;4.978647172263052;141.12916511014677
Instabilidade operacional ocasionada por paralisação de fibra ótica, simples rompimento na rede longa distancia no segmento agregador da cidade rio de janeeiro no provedor D, Rompimento nos trecho entre os trechos ['span7'];2.3026379402386215;99.86997817575266
Falha operacional causada por paralisação de climatização, que atingiu o repetidor e afetou 80 sites de acesso da cidade e região;0.47526836713482357;290.9813797088357
Problema na infraestrutura devido a paralisação de fibra ótica, triplo rompimento na rede longa distancia no segmento agregador da cidade aracaju no provedor C, Rompimento nos trecho entre os trechos ['span9', 'span3', 'span1'];4.441765904836338;319.1475734522123
Problema operacional ocasionada por queda de fibra ótica, triplo rompimento na rede regional no segmento hub da cidade palmas no provedor B, Rompimento nos trecho entre os trechos ['span4', 'span6', 'span8'];0.6853066367322957;323.5094407473501
Interrupção na infraestrutura ocasionada por paralisação de equipamento;1.2564466348801173;324.08455683891157
Problema na infraestrutura causada por interrupção de energia, que atingiu o hub e afetou 183 sites de acesso da cidade e região;1.0291418675958874;154.74192090407783
Interrupção operacional causada por interrupção de roteador;4.800757669622992;165.2400896006977
Instabilidade na infraestrutura devido a suspensão de roteador;1.7751158619787963;136.4707051366136
Interrupção na infraestrutura devido a queda de fibra ótica, duplo rompimento na rede regional no segmento abordagem da cidade brasilia no provedor E, Rompimento nos trecho entre os trechos ['span4', 'span5'];1.4394754127292004;198.70464749397172
Interrupção operacional devido a suspensão de fibra ótica, simples rompimento na rede regional no segmento agregador da cidade fortaleza no provedor B, Rompimento nos trecho entre os trechos ['span5'];4.408722099305795;116.56443395941703
Falha operacional causada por paralisação de fibra ótica, simples rompimento na rede regional no segmento repetidor da cidade manaus no provedor E, Rompimento nos trecho entre os trechos ['span7'];3.391261100523094;110.29924380593538
Interrupção na infraestrutura devido a queda de climatização, que atingiu o anel e afetou 34 sites de acesso da cidade e região;0.7369419665110208;255.35209762081234
Interrupção operacional ocasionada por interrupção de equipamento;0.7377855206040169;221.4134760010176
Instabilidade operacional devido a interrupção de fibra ótica, triplo rompimento na rede metropolitana no segmento abordagem da cidade aracaju no provedor C, Rompimento nos trecho entre os trechos ['span2', 'span3', 'span4'];4.745932072205624;296.01612417195975
Problema operacional ocasionada por paralisação de fibra ótica, simples rompimento na rede longa distancia no segmento abordagem da cidade joao pessoa no provedor B, Rompimento nos trecho entre os trechos ['span7'];3.417135732263465;102.78793321115803
Problema na transmissão devido a vandalismo de fibra ótica, simples rompimento na rede metropolitana no segmento abordagem da cidade natal no provedor E, Rompimento nos trecho entre os trechos ['span5'];2.2551843257312867;111.45923447545675
Falha na transmissão ocasionada por suspensão de equipamento;0.3820735151335547;114.16207453583603
Instabilidade na transmissão causada por paralisação de fibra ótica, simples rompimento na rede metropolitana no segmento agregador da cidade joao pessoa no provedor B, Rompimento nos trecho entre os trechos ['span6'];3.6286080108246233;99.91620465768534
Instabilidade na transmissão provocada por suspensão de fibra ótica, triplo rompimento na rede longa distancia no segmento anel da cidade porto velho no provedor D, Rompimento nos trecho entre os trechos ['span4', 'span8', 'span6'];3.4951091551002986;298.1705428563503
Falha na transmissão provocada por vandalismo de fibra ótica, simples rompimento na rede regional no segmento repetidor da cidade macapa no provedor D, Rompimento nos trecho entre os trechos ['span6'];3.975976080189521;104.51746282835494
Instabilidade na transmissão provocada por interrupção de fibra ótica, duplo rompimento na rede regional no segmento hub da cidade maceio no provedor E, Rompimento nos trecho entre os trechos ['span5', 'span9'];2.469515473795407;216.20976151620224
Problema na infraestrutura ocasionada por queda de fibra ótica, simples rompimento na rede metropolitana no segmento abordagem da cidade macapa no provedor E, Rompimento nos trecho entre os trechos ['span12'];3.3427628270596976;97.92818677325354
Instabilidade na transmissão ocasionada por paralisação de roteador;0.349604301851823;100.86779164119825
Problema na infraestrutura causada por queda de fibra ótica, triplo rompimento na rede regional no segmento repetidor da cidade boa vista no provedor E, Rompimento nos trecho entre os trechos ['span4', 'span8', 'span11'];6.421406257201445;309.1197476344583
Falha na infraestrutura provocada por vandalismo de roteador;0.45405551514295284;307.9098463858989
Interrupção operacional devido a paralisação de roteador;0.8015579629215898;312.2760732196499
Interrupção na infraestrutura devido a interrupção de fibra ótica, simples rompimento na rede metropolitana no segmento hub da cidade palmas no provedor A, Rompimento nos trecho entre os trechos ['span7'];3.169238817718583;107.44698483743358
Interrupção operacional causada por interrupção de climatização, que atingiu o abordagem e afetou 37 sites de acesso da cidade e região;1.4454424149201293;238.7672997829602
Instabilidade na infraestrutura provocada por vandalismo de fibra ótica, simples rompimento na rede longa distancia no segmento hub da cidade porto alegre no provedor E, Rompimento nos trecho entre os trechos ['span8'];3.014660048010538;102.87464198231963
Problema na infraestrutura devido a paralisação de fibra ótica, triplo rompimento na rede regional no segmento abordagem da cidade joao pessoa no provedor B, Rompimento nos trecho entre os trechos ['span9', 'span2', 'span1'];4.119529106778849;306.8753806215598
Instabilidade operacional provocada por paralisação de climatização, que atingiu o abordagem e afetou 28 sites de acesso da cidade e região;4.1243773424262775;247.483762762573
Interrupção na infraestrutura ocasionada por suspensão de fibra ótica, simples rompimento na rede metropolitana no segmento abordagem da cidade teresina no provedor E, Rompimento nos trecho entre os trechos ['span11'];3.50877060437501;112.32329130371187
Falha na transmissão causada por suspensão de fibra ótica, triplo rompimento na rede longa distancia no segmento repetidor da cidade joao pessoa no provedor E, Rompimento nos trecho entre os trechos ['span12', 'span11', 'span7'];4.706961102440841;314.6516482817251
Falha na transmissão causada por interrupção de energia, que atingiu o abordagem e afetou 98 sites de acesso da cidade e região;2.2863716790761077;125.18121004375176
Interrupção na infraestrutura causada por suspensão de fibra ótica, simples rompimento na rede longa distancia no segmento hub da cidade vitoria no provedor E, Rompimento nos trecho entre os trechos ['span4'];3.9422471102635988;102.31012990095375
Instabilidade na transmissão provocada por interrupção de energia, que atingiu o repetidor e afetou 199 sites de acesso da cidade e região;2.7700335821998037;169.6607691938126
Instabilidade na transmissão devido a vandalismo de energia, que atingiu o hub e afetou 132 sites de acesso da cidade e região;0.6461798127499528;154.65710176240302
Instabilidade operacional ocasionada por interrupção de energia, que atingiu o repetidor e afetou 81 sites de acesso da cidade e região;4.48543720470891;119.19323550830273
Problema na infraestrutura ocasionada por suspensão de equipamento;3.923685822904455;126.99043242543581
Falha operacional ocasionada por queda de energia, que atingiu o abordagem e afetou 28 sites de acesso da cidade e região;0.35704387483692057;190.99120583640735
Problema na transmissão devido a interrupção de fibra ótica, duplo rompimento na rede longa distancia no segmento agregador da cidade natal no provedor B, Rompimento nos trecho entre os trechos ['span9', 'span5'];4.844476548781749;216.55996225539138
Falha operacional devido a suspensão de fibra ótica, triplo rompimento na rede metropolitana no segmento anel da cidade sao paulo no provedor E, Rompimento nos trecho entre os trechos ['span4', 'span6', 'span3'];4.6429470349762205;302.0981284283567
Instabilidade operacional devido a queda de fibra ótica, simples rompimento na rede longa distancia no segmento anel da cidade palmas no provedor B, Rompimento nos trecho entre os trechos ['span5'];2.757534092343544;100.57346173138875
Falha na infraestrutura provocada por suspensão de fibra ótica, duplo rompimento na rede longa distancia no segmento abordagem da cidade fortaleza no provedor B, Rompimento nos trecho entre os trechos ['span8', 'span9'];2.0446443905224503;209.5789512887928
Problema na transmissão devido a interrupção de fibra ótica, triplo rompimento na rede metropolitana no segmento abordagem da cidade cuiaba no provedor C, Rompimento nos trecho entre os trechos ['span12', 'span11', 'span9'];4.958991720852156;297.18071707737784
Instabilidade na infraestrutura provocada por paralisação de roteador;1.5444252910044765;298.5380340160583
Instabilidade operacional provocada por suspensão de fibra ótica, triplo rompimento na rede regional no segmento abordagem da cidade brasilia no provedor A, Rompimento nos trecho entre os trechos ['span2', 'span9', 'span9'];2.4683786204606575;330.8815411749482
Interrupção operacional causada por interrupção de energia, que atingiu o hub e afetou 39 sites de acesso da cidade e região;8.134947661589807;167.96949849777957
Interrupção na transmissão devido a interrupção de fibra ótica, triplo rompimento na rede metropolitana no segmento repetidor da cidade brasilia no provedor A, Rompimento nos trecho entre os trechos ['span11', 'span9', 'span10'];6.169189488527817;323.2162991098518
Interrupção na infraestrutura causada por suspensão de fibra ótica, simples rompimento na rede longa distancia no segmento anel da cidade belo horizonte no provedor B, Rompimento nos trecho entre os trechos ['span2'];3.6950949818967254;111.51665574207456
Problema na infraestrutura devido a paralisação de fibra ótica, triplo rompimento na rede longa distancia no segmento hub da cidade curitiba no provedor C, Rompimento nos trecho entre os trechos ['span8', 'span12', 'span7'];3.235717745455087;315.5831519129609
Problema operacional causada por suspensão de fibra ótica, duplo rompimento na rede regional no segmento hub da cidade teresina no provedor C, Rompimento nos trecho entre os trechos ['span9', 'span6'];1.8523177982018877;202.86822110237526
Falha na transmissão provocada por vandalismo de climatização, que atingiu o agregador e afetou 162 sites de acesso da cidade e região;1.1421398057326115;244.06151012122692
Instabilidade na transmissão provocada por paralisação de climatização, que atingiu o hub e afetou 75 sites de acesso da cidade e região;1.3773056304099227;228.30901468978982
Problema na transmissão ocasionada por suspensão de fibra ótica, duplo rompimento na rede regional no segmento hub da cidade florianopolis no provedor B, Rompimento nos trecho entre os trechos ['span9', 'span1'];3.4371192381208076;205.99479701072153
Instabilidade operacional provocada por interrupção de equipamento;3.627728047137261;200.2581956826434
Falha operacional causada por suspensão de fibra ótica, simples rompimento na rede metropolitana no segmento abordagem da cidade natal no provedor C, Rompimento nos trecho entre os trechos ['span10'];4.16634420400092;102.61495391674686
Interrupção na infraestrutura devido a suspensão de equipamento;1.099333633048678;108.18566271794937
Problema na infraestrutura causada por queda de climatização, que atingiu o repetidor e afetou 52 sites de acesso da cidade e região;8.566503117177701;262.3247038887386
Interrupção na infraestrutura devido a paralisação de energia, que atingiu o abordagem e afetou 127 sites de acesso da cidade e região;0.5044212519008567;152.02123581733812
Falha na infraestrutura devido a paralisação de fibra ótica, triplo rompimento na rede metropolitana no segmento agregador da cidade boa vista no provedor C, Rompimento nos trecho entre os trechos ['span4', 'span9', 'span11'];4.6778212799754515;334.8432362100407
Interrupção operacional ocasionada por suspensão de energia, que atingiu o abordagem e afetou 116 sites de acesso da cidade e região;2.6776130017838486;110.91583351280134
Falha na infraestrutura provocada por queda de energia, que atingiu o abordagem e afetou 111 sites de acesso da cidade e região;1.0454847303138397;170.30183275789565
Falha na infraestrutura devido a suspensão de fibra ótica, triplo rompimento na rede longa distancia no segmento repetidor da cidade teresina no provedor C, Rompimento nos trecho entre os trechos ['span11', 'span6', 'span11'];2.679077121686337;328.1264236676438
Problema operacional provocada por paralisação de climatização, que atingiu o repetidor e afetou 182 sites de acesso da cidade e região;1.672706404131174;291.6836650354969
Instabilidade operacional ocasionada por suspensão de fibra ótica, duplo rompimento na rede regional no segmento anel da cidade belo horizonte no provedor A, Rompimento nos trecho entre os trechos ['span10', 'span6'];3.217804562639782;212.20181582701073
Falha na transmissão ocasionada por paralisação de roteador;0.19151167638574917;225.68259384495815
Interrupção operacional causada por queda de roteador;4.457654156492124;233.83424322339056
Falha na infraestrutura ocasionada por queda de fibra ótica, triplo rompimento na rede regional no segmento anel da cidade sao luis no provedor C, Rompimento nos trecho entre os trechos ['span5', 'span10', 'span4'];0.8810030931463834;304.4931272549822
Interrupção na transmissão devido a vandalismo de fibra ótica, duplo rompimento na rede longa distancia no segmento anel da cidade porto alegre no provedor E, Rompimento nos trecho entre os trechos ['span5', 'span2'];6.807359215514992;206.26973781036148
Falha operacional causada por interrupção de climatização, que atingiu o anel e afetou 165 sites de acesso da cidade e região;4.985396967129158;224.62643906327014
Problema operacional ocasionada por interrupção de roteador;0.5925307705791362;204.93680623230375
Interrupção na infraestrutura causada por interrupção de fibra ótica, triplo rompimento na rede metropolitana no segmento repetidor da cidade porto velho no provedor E, Rompimento nos trecho entre os trechos ['span8', 'span10', 'span2'];1.0855346990713892;314.2963774782291
Falha na transmissão ocasionada por paralisação de equipamento;0.10182758180472595;309.07505304297496
Falha operacional devido a paralisação de equipamento;1.0106065456078293;309.7479031759474
Instabilidade na infraestrutura ocasionada por vandalismo de fibra ótica, triplo rompimento na rede longa distancia no segmento agregador da cidade rio de janeeiro no provedor E, Rompimento nos trecho entre os trechos ['span10', 'span12', 'span2'];1.904369991818161;297.7759843281325
Problema operacional provocada por paralisação de fibra ótica, duplo rompimento na rede metropolitana no segmento abordagem da cidade macapa no provedor C, Rompimento nos trecho entre os trechos ['span11', 'span6'];3.9667823603413916;206.4085934894245
Problema na transmissão ocasionada por paralisação de fibra ótica, simples rompimento na rede regional no segmento abordagem da cidade cuiaba no provedor E, Rompimento nos trecho entre os trechos ['span9'];3.7931106944737296;105.67833673685759
Problema operacional causada por interrupção de fibra ótica, triplo rompimento na rede regional no segmento agregador da cidade campo grande no provedor D, Rompimento nos trecho entre os trechos ['span5', 'span7', 'span6'];2.2434199799394;312.92151799789536
Instabilidade na transmissão ocasionada por queda de roteador;1.3315151095932074;315.7890109821939
Instabilidade na transmissão ocasionada por queda de equipamento;0.29057621538943135;304.6939346124904
Problema operacional provocada por interrupção de roteador;0.17854143080106044;313.5820980428842
Falha na transmissão provocada por interrupção de energia, que atingiu o abordagem e afetou 63 sites de acesso da cidade e região;0.8094877702917922;171.48970146939203
Problema operacional ocasionada por interrupção de energia, que atingiu o repetidor e afetou 134 sites de acesso da cidade e região;1.5873258723996742;179.84680900651256
Interrupção na transmissão provocada por queda de energia, que atingiu o anel e afetou 162 sites de acesso da cidade e região;2.92232967240594;133.83824857962017
Problema operacional ocasionada por vandalismo de fibra ótica, triplo rompimento na rede regional no segmento hub da cidade campo grande no provedor B, Rompimento nos trecho entre os trechos ['span10', 'span7', 'span11'];2.05490673192441;334.4990907190695
Problema na transmissão ocasionada por queda de fibra ótica, simples rompimento na rede longa distancia no segmento repetidor da cidade natal no provedor E, Rompimento nos trecho entre os trechos ['span8'];1.5188207205502313;98.196413533596
Problema operacional devido a suspensão de fibra ótica, duplo rompimento na rede longa distancia no segmento agregador da cidade vitoria no provedor C, Rompimento nos trecho entre os trechos ['span4', 'span5'];2.1236277665330228;204.7650774624299
Falha na infraestrutura causada por interrupção de energia, que atingiu o agregador e afetou 166 sites de acesso da cidade e região;0.6835393298078196;135.06780615234163
Interrupção na transmissão causada por vandalismo de roteador;0.6540910341787857;150.15166486724337
Problema na infraestrutura causada por queda de fibra ótica, triplo rompimento na rede regional no segmento hub da cidade palmas no provedor B, Rompimento nos trecho entre os trechos ['span2', 'span6', 'span4'];2.643189461195443;323.65949273608226
Instabilidade na transmissão ocasionada por suspensão de equipamento;4.03199366487364;317.0990402442126
Problema na infraestrutura ocasionada por suspensão de fibra ótica, simples rompimento na rede regional no segmento abordagem da cidade macapa no provedor B, Rompimento nos trecho entre os trechos ['span10'];8.14919653531707;109.7816383905878
Instabilidade na infraestrutura causada por suspensão de energia, que atingiu o agregador e afetou 38 sites de acesso da cidade e região;0.6890245497477345;145.17388224559312
Instabilidade na transmissão causada por queda de energia, que atingiu o hub e afetou 113 sites de acesso da cidade e região;0.17182571684399295;148.33385775682706
Instabilidade na infraestrutura causada por interrupção de energia, que atingiu o abordagem e afetou 167 sites de acesso da cidade e região;0.5750913838979174;143.99994282802226
Interrupção operacional causada por vandalismo de fibra ótica, triplo rompimento na rede longa distancia no segmento hub da cidade porto velho no provedor B, Rompimento nos trecho entre os trechos ['span10', 'span8', 'span8'];4.19404318082481;321.69811467743966
Falha operacional devido a paralisação de fibra ótica, simples rompimento na rede longa distancia no segmento repetidor da cidade aracaju no provedor D, Rompimento nos trecho entre os trechos ['span10'];3.3662496431814137;103.56913341591677
Problema operacional devido a suspensão de fibra ótica, triplo rompimento na rede regional no segmento agregador da cidade sao paulo no provedor E, Rompimento nos trecho entre os trechos ['span12', 'span4', 'span8'];4.116917237554375;321.9870181366733
Falha na infraestrutura devido a interrupção de fibra ótica, simples rompimento na rede regional no segmento hub da cidade macapa no provedor C, Rompimento nos trecho entre os trechos ['span12'];4.099012753245679;96.274351309268
Problema na infraestrutura devido a interrupção de climatização, que atingiu o anel e afetou 138 sites de acesso da cidade e região;0.7135815393181028;255.43923839854463
Instabilidade na transmissão ocasionada por paralisação de equipamento;0.011210617999606876;268.2850301240167
Interrupção na transmissão ocasionada por paralisação de energia, que atingiu o anel e afetou 166 sites de acesso da cidade e região;2.961518283887281;176.00640445922056
Falha na infraestrutura provocada por suspensão de energia, que atingiu o abordagem e afetou 22 sites de acesso da cidade e região;0.8205265491616116;153.37277062534838
Falha na transmissão devido a queda de fibra ótica, triplo rompimento na rede longa distancia no segmento abordagem da cidade sao paulo no provedor C, Rompimento nos trecho entre os trechos ['span7', 'span2', 'span4'];3.820669980040401;306.3631661868875
Interrupção na infraestrutura causada por interrupção de fibra ótica, triplo rompimento na rede metropolitana no segmento agregador da cidade cuiaba no provedor C, Rompimento nos trecho entre os trechos ['span4', 'span7', 'span5'];0.9904742919043719;319.3645563592082
Problema na infraestrutura devido a vandalismo de fibra ótica, simples rompimento na rede regional no segmento agregador da cidade belem no provedor C, Rompimento nos trecho entre os trechos ['span6'];4.967032296786691;100.50579861897
Instabilidade na transmissão provocada por interrupção de fibra ótica, triplo rompimento na rede metropolitana no segmento repetidor da cidade rio de janeeiro no provedor C, Rompimento nos trecho entre os trechos ['span10', 'span2', 'span5'];2.3653185958389145;330.10295652211573
Falha na transmissão causada por paralisação de fibra ótica, duplo rompimento na rede metropolitana no segmento repetidor da cidade brasilia no provedor C, Rompimento nos trecho entre os trechos ['span5', 'span6'];2.9654031074081084;220.0548825148246
Falha operacional ocasionada por paralisação de fibra ótica, triplo rompimento na rede regional no segmento abordagem da cidade macapa no provedor B, Rompimento nos trecho entre os trechos ['span7', 'span9', 'span6'];2.096925320512057;323.7466934009826
Instabilidade na transmissão causada por interrupção de fibra ótica, triplo rompimento na rede regional no segmento abordagem da cidade teresina no provedor B, Rompimento nos trecho entre os trechos ['span5', 'span3', 'span12'];3.7963043925716535;308.7879980562942
Instabilidade na transmissão causada por paralisação de climatização, que atingiu o agregador e afetou 50 sites de acesso da cidade e região;1.734928104530502;222.32913913658052
Problema na infraestrutura devido a suspensão de fibra ótica, duplo rompimento na rede regional no segmento agregador da cidade sao luis no provedor C, Rompimento nos trecho entre os trechos ['span7', 'span9'];2.909038034984965;211.40899610207833
Falha na infraestrutura causada por suspensão de energia, que atingiu o hub e afetou 94 sites de acesso da cidade e região;1.384037423801058;124.02404200876359
Interrupção operacional devido a suspensão de equipamento;0.5096083634281788;170.24074828503862
Instabilidade operacional provocada por interrupção de fibra ótica, triplo rompimento na rede longa distancia no segmento anel da cidade porto alegre no provedor B, Rompimento nos trecho entre os trechos ['span10', 'span8', 'span11'];1.5783417966349291;322.23629708144256
Problema na transmissão devido a interrupção de fibra ótica, duplo rompimento na rede metropolitana no segmento abordagem da cidade rio de janeeiro no provedor D, Rompimento nos trecho entre os trechos ['span12', 'span5'];2.7509702328706167;206.32930648391215
Instabilidade operacional provocada por suspensão de fibra ótica, triplo rompimento na rede longa distancia no segmento agregador da cidade belem no provedor A, Rompimento nos trecho entre os trechos ['span12', 'span5', 'span1'];3.502367866376832;315.46100182386715
Falha operacional ocasionada por vandalismo de fibra ótica, simples rompimento na rede metropolitana no segmento abordagem da cidade campo grande no provedor C, Rompimento nos trecho entre os trechos ['span2'];4.175991176446066;104.11507476811983
Problema na transmissão causada por interrupção de fibra ótica, simples rompimento na rede longa distancia no segmento repetidor da cidade porto alegre no provedor E, Rompimento nos trecho entre os trechos ['span5'];1.0642624373894327;110.89880681764043
Falha operacional causada por suspensão de fibra ótica, simples rompimento na rede metropolitana no segmento repetidor da cidade cuiaba no provedor A, Rompimento nos trecho entre os trechos ['span1'];4.063498704913835;102.29179467256378
Interrupção na infraestrutura ocasionada por paralisação de fibra ótica, triplo rompimento na rede longa distancia no segmento agregador da cidade fortaleza no provedor D, Rompimento nos trecho entre os trechos ['span6', 'span6', 'span2'];4.102712535022425;322.0626199573839
Problema na transmissão devido a vandalismo de climatização, que atingiu o repetidor e afetou 53 sites de acesso da cidade e região;1.986181405470321;250.97971060837023
Interrupção na transmissão provocada por interrupção de roteador;0.9390847528836389;256.3095002272838
Instabilidade operacional devido a suspensão de climatização, que atingiu o repetidor e afetou 109 sites de acesso da cidade e região;0.0870898909967266;227.74086650093108
Instabilidade na transmissão ocasionada por interrupção de fibra ótica, simples rompimento na rede regional no segmento anel da cidade campo grande no provedor B, Rompimento nos trecho entre os trechos ['span3'];4.075234723459655;108.35950917155401
Interrupção na transmissão provocada por suspensão de roteador;3.635662631640663;102.43093758133314
Interrupção na transmissão devido a paralisação de fibra ótica, simples rompimento na rede regional no segmento hub da cidade sao paulo no provedor D, Rompimento nos trecho entre os trechos ['span2'];1.5922004873842794;105.7236837661597
Problema operacional devido a vandalismo de fibra ótica, simples rompimento na rede metropolitana no segmento repetidor da cidade curitiba no provedor C, Rompimento nos trecho entre os trechos ['span6'];8.856404511817688;111.40826393629091
Problema operacional causada por interrupção de fibra ótica, triplo rompimento na rede longa distancia no segmento hub da cidade fortaleza no provedor B, Rompimento nos trecho entre os trechos ['span3', 'span12', 'span11'];3.5515157982581886;319.1439201985763
Interrupção na infraestrutura devido a paralisação de roteador;3.5882188824691936;306.056732835622
Interrupção na transmissão causada por queda de fibra ótica, simples rompimento na rede longa distancia no segmento abordagem da cidade cuiaba no provedor E, Rompimento nos trecho entre os trechos ['span11'];2.5870440720513064;100.91680154219091
Falha operacional provocada por paralisação de fibra ótica, simples rompimento na rede metropolitana no segmento repetidor da cidade recife no provedor E, Rompimento nos trecho entre os trechos ['span8'];4.481950977783961;109.26720479523357
Problema na infraestrutura ocasionada por paralisação de equipamento;0.6783178060166482;107.5128376626027
Problema na infraestrutura ocasionada por queda de roteador;0.6500978048032955;102.0256262485678
Instabilidade na transmissão ocasionada por queda de energia, que atingiu o hub e afetou 198 sites de acesso da cidade e região;2.6955106653075194;145.86008147683444
Instabilidade na infraestrutura ocasionada por paralisação de energia, que atingiu o anel e afetou 197 sites de acesso da cidade e região;1.4794983660707235;142.38633833885248
Falha operacional causada por suspensão de fibra ótica, triplo rompimento na rede metropolitana no segmento anel da cidade recife no provedor C, Rompimento nos trecho entre os trechos ['span3', 'span7', 'span12'];4.304625184649317;333.58950736520427
Instabilidade na transmissão devido a queda de roteador;3.2007694577533314;328.0549734174837
Falha na transmissão causada por vandalismo de climatização, que atingiu o anel e afetou 85 sites de acesso da cidade e região;1.945228484706278;224.79467532941112
Falha na transmissão provocada por interrupção de roteador;1.5226662599353726;242.7754534325718
Interrupção operacional causada por interrupção de fibra ótica, triplo rompimento na rede metropolitana no segmento repetidor da cidade belem no provedor A, Rompimento nos trecho entre os trechos ['span3', 'span12', 'span10'];2.391011663322698;300.9072001458403
Problema na infraestrutura ocasionada por interrupção de roteador;0.995359269031285;309.45426193908764
Problema operacional provocada por vandalismo de fibra ótica, simples rompimento na rede longa distancia no segmento hub da cidade salvador no provedor B, Rompimento nos trecho entre os trechos ['span5'];2.8225531772536927;111.3510054425204
Falha na infraestrutura devido a paralisação de roteador;0.9794852135239056;111.34288149033124
Problema na infraestrutura devido a interrupção de energia, que atingiu o agregador e afetou 175 sites de acesso da cidade e região;3.344855364948101;124.07024622645096
Problema na infraestrutura ocasionada por queda de fibra ótica, triplo rompimento na rede regional no segmento hub da cidade aracaju no provedor E, Rompimento nos trecho entre os trechos ['span9', 'span12', 'span3'];0.657562934803727;301.65122533717414
Problema na infraestrutura provocada por interrupção de roteador;0.7984688987483517;309.8009098295821
Interrupção na infraestrutura ocasionada por vandalismo de roteador;0.8452456078688844;317.1926689623892
Falha na transmissão causada por interrupção de energia, que atingiu o hub e afetou 187 sites de acesso da cidade e região;3.0276827960977823;165.3647745954107
Falha na infraestrutura devido a vandalismo de energia, que atingiu o abordagem e afetou 139 sites de acesso da cidade e região;9.602294781184323;167.74647733976664
Falha operacional ocasionada por queda de fibra ótica, simples rompimento na rede metropolitana no segmento agregador da cidade rio de janeeiro no provedor B, Rompimento nos trecho entre os trechos ['span6'];3.0185947595137943;108.68640386227212
Falha na infraestrutura provocada por suspensão de climatização, que atingiu o repetidor e afetou 26 sites de acesso da cidade e região;4.194585471143878;245.7073833252571
Instabilidade na transmissão provocada por interrupção de fibra ótica, duplo rompimento na rede regional no segmento hub da cidade sao luis no provedor C, Rompimento nos trecho entre os trechos ['span4', 'span2'];2.616078579319745;189.66019772670276
Instabilidade na transmissão causada por paralisação de climatização, que atingiu o agregador e afetou 98 sites de acesso da cidade e região;0.8393574613284819;240.27783139548038
Problema na transmissão provocada por suspensão de energia, que atingiu o hub e afetou 182 sites de acesso da cidade e região;2.7189424778487403;157.11682089559616
Interrupção na transmissão ocasionada por suspensão de fibra ótica, simples rompimento na rede longa distancia no segmento hub da cidade rio de janeeiro no provedor B, Rompimento nos trecho entre os trechos ['span1'];1.1261235785152166;103.91311214623221
Interrupção operacional devido a queda de energia, que atingiu o agregador e afetou 34 sites de acesso da cidade e região;0.7292485722246753;124.9857301472359
Problema na transmissão provocada por interrupção de equipamento;1.7011449540440493;161.97264859451099
Problema na transmissão causada por queda de energia, que atingiu o anel e afetou 36 sites de acesso da cidade e região;1.3064459465455922;169.4165587619755
